ID,SMILES,Heavy_Atoms
MR_Gen_744,c1cc2c3c(c1)-c1ccc4c5c1B3c1c(ccc3c1B5c1c5c(c6c7c1N4c1cccc4c1B7c1c-4cccc1-6)Oc1cc4ccccc4cc1N35)[Se]2,53
MR_Gen_745,c1ccc2c(c1)Oc1cc3c4c5c1B2c1ccc2c6ccc7c8c6n6c2c1B5c1c2c(c5c(c1-6)B8c1c-7cccc1-5)Oc1cccc(c1N42)S3,50
MR_Gen_746,O=S1(=O)c2ccccc2N2c3ccccc3B3c4c5c6c(c1c42)B1c2ccccc2-c2ccc4c(c21)B6c1c-4cccc1N5c1ccc2ccccc2c13,54
MR_Gen_747,O=S1(=O)c2ccccc2N2c3cc4cc5cc6ccccc6cc5cc4cc3B3c4ccccc4N4c5cccc6c5B(c5ccccc5-6)c5cc1c2c3c54,55
MR_Gen_748,O=c1c2cccc3c2n2c4c5c(ccc14)N1c4ccccc4Oc4c6c7c8c(c41)B5c1c-2c(cc2c4ccc5c(c4n-8c12)B7c1c-5cccc1-6)[Se]3,51
MR_Gen_749,O=S1(=O)c2ccccc2N2c3cnccc3B3c4cc5ccccc5cc4N4c5cc6ccccc6c6c5B5c7c(cccc7-6)-c6c5c4c3c2c61,51
MR_Gen_750,O=c1c2ccc3c4c2n2c5c6c(ccc15)-c1c5c(cc7ccccc17)S(=O)(=O)c1c(c-2c2c7c1S(=O)(=O)c1cc8occc8c8c9ccc-3c(c9n-7c18)B24)B56,55
MR_Gen_751,c1ccc(B2c3ccc4c5c3N3c6c2ccc2c6B6c7c-2ccc2c7-n7c8c9c(ccc8c8c%10c(c3c6c87)B5c3c-4cccc3-%10)-c3ccccc3B29)cc1,54
MR_Gen_752,c1ccc(B2c3ccc4c5c3N3c6c2ccc2c6B6c7c-2ccc2c7-n7c8c(cccc8c8c9c(c3c6c87)B5c3c-4cccc3-9)B2c2ccccc2)cc1,54
MR_Gen_753,O=C1c2cc3ccccc3c3c2B2c4c(cc5c6c4-n4c7c2c1ccc7c1ccc2c(c14)B6c1c-5cccc1-2)N3c1ccccc1,46
MR_Gen_754,O=C1c2cc3ccoc3c3c2B2c4c1c1c5c6c4N(c4ccccc4B6c4ccccc4N5c4cc5ccccc5cc4O1)c1cc4ccccc4c-3c12,54
MR_Gen_755,c1ccc(N2c3cccc4c3N3c5c(cc6c7c5B4c4ccccc4N7c4ccccc4O6)B4c5cnccc5-c5ccc2c3c54)cc1,48
MR_Gen_756,O=P1(c2ccccc2)c2cccc3c2B2c4c1ccc1c4N4c5c(cccc5B(c5ccccc5)c5cc6c7ccccc7n-3c6c2c54)B1c1ccccc1,55
MR_Gen_757,O=S1(=O)c2cc3occc3nc2N2c3ccccc3B3c4cccc5c4N4c6c(ccc7c6B(c6cc1c2c3c64)c1ccc2ccc3ccccc3c2c1-7)O5,55
MR_Gen_758,c1cc2c3c4c(cc2o1)Sc1ccc2c5c1N4c1c(c4c6c7c1B5c1c-2ccc2c5ncc8c(c5n-7c12)B6c1c-8cncc1-4)O3,45
MR_Gen_759,c1ccc2c(c1)B1c3ccccc3N3c4ccccc4B4c5cnccc5N5c6ccccc6B(c6cccc7cncnc67)c6c-2c1c3c4c65,51
MR_Gen_760,c1ccc2c(c1)B1c3c4c(cc5c3-n3c6c1cccc6c1c6ccccc6c6c(c13)B5c1cc3ccccc3cc1-6)Oc1cc3ccccc3cc1N24,53
MR_Gen_761,c1cc2oc3cc4c5cccc6c7c8oc9ccc%10ccoc%10c9c8c8c9c7n(c4c4c3n3c7c(c-8ccc7[se]c(c1)c2-3)B49)c56,45
MR_Gen_762,O=S1(=O)c2ccccc2N2c3ccc4ccccc4c3B3c4ccccc4N4c5cccc6c5B(c5ccccc5-6)c5cc1c2c3c54,47
MR_Gen_763,c1ccc(-n2c3ccccc3n3c4c5c6c(cc42)sc2ccccc2n6-c2cccc4c2B5c2c(cccc2-3)B4c2ccc3ccccc3c2)cc1,52
MR_Gen_764,c1cc2c3c(c1)B1c4c(ccc5c4N3c3c(cccc3N5c3ccc4ccccc4c3)[Se]2)-n2c3ccccc3c3c4oc5ccccc5c4cc1c32,52
MR_Gen_765,c1ccc(N2c3cccc4c3B3c5c-4cccc5N(c4cccc5c4c4ccc6ccccc6c4n5-c4ccccc4)c4cccc2c43)cc1,50
MR_Gen_766,c1cc2c3c(c1)-c1c4c5c6c7c1B3c1c-2ccc2c1N7c1c(ccc3c1B6c1c-3c3oc6ccccc6c3c3c6cccc(c6n-5c13)O4)S2,49
MR_Gen_767,c1cc2c3c(c1)-c1c4c5c6c7c1B3c1c-2cccc1N7c1cccc2c1B6c1c(c3ccccc3c3c6cccc(c6n-5c13)O4)S2,46
MR_Gen_768,c1cc2c3c(c1)-c1ccc4c5c1B3c1c(c3c6c7c1N5c1c5c(cc8c1B4c1ccc4ccccc4c1-8)-c1ccc4c8cccc(c8n-6c4c1B57)O3)[Se]2,53
MR_Gen_769,O=P1(c2ccccc2)c2cccc3c2B2c4c(cc5oc6ccccc6c5c41)-n1c4ccccc4c4cc5c(c2c41)N3c1ccccc1B5c1ccccc1,55
MR_Gen_770,c1ccc(B2c3ccccc3N3c4cccc5c4B4c6c(cccc6N(c6ccccc6)c6ccc2c3c64)N5c2ccccc2)cc1,47
MR_Gen_771,c1cc2c3c(c1)-c1c4c5c6c7c1B3c1c-2cccc1N7c1cccc2c1B6c1c-2ccc2c3cccc(c3n-5c12)O4,41
MR_Gen_772,c1ccc(-n2c3ccccc3c3c4c(ccc32)[Se]c2cccc3c2N4c2c4c5c(c6ccccc26)[Se]c2ccccc2N5c2ccccc2B34)cc1,52
MR_Gen_773,c1ccc(N2c3cc4oc5ccccc5c4cc3B3c4cccc5c4N(c4ccccc4[Se]5)c4cccc2c43)cc1,41
MR_Gen_774,c1ccc2c(c1)B1c3cc4c5c6c3N(c3cc7ccccc7c-2c31)c1ccc2ccccc2c1B6c1cc2ccccc2c2c3cccc(c3n-5c12)O4,53
MR_Gen_775,O=P1(c2ccccc2)c2cccc3c2B2c4c(cc5oc6ncccc6c5c41)-n1c4ccccc4c4cc5c(c2c41)N3c1ccccc1B5c1ccccc1,55
MR_Gen_776,c1ccc(N2c3cccc4c3B3c5c6c(cc7c5N(c5cccc8c5B7c5ccccc5-8)c5c3c2cc2ccccc52)Oc2ccccc2N46)cc1,52
MR_Gen_777,c1ccc2c(c1)Oc1c3c(cc4ccccc14)N1c4ccc5c6ccccc6n6c5c4B(c4cc5c(cc4-6)oc4ccccc45)c4cccc(c41)B23,52
MR_Gen_778,c1cc2c3c(c1)Sc1cccc4c1N3c1c(c3c5c6c1B4c1cc4ccccc4c4c7ccc8c(c7n-6c14)B5c1c-8cccc1-3)O2,46
MR_Gen_779,O=S1(=O)c2ccc3ccccc3c2N2c3ccc4ccccc4c3B3c4cccc5c4N4c6c(ccc7c6B6c8c-7cccc8-c7c6c4c3c2c71)O5,52
MR_Gen_780,c1ccc2c(c1)B1c3ccc4c5c3N(c3cccc-2c31)c1ccc2occc2c1B5c1cccc2c1N4c1ccccc1B2c1ccc2occc2c1,53
MR_Gen_781,c1cc2c3c(c1)-c1ccc4c5cccc6c5n5c4c1B3c1c-2cc2c(c1-5)B6c1c(ccc3ccoc13)N2c1cc2ccccc2cn1,47
MR_Gen_782,c1ccc2c(c1)B1c3ccc4c5c3N3c6c1c-2cc1c6B2c6c-1ccc1c6-n6c7c8c(ccc7c7c9c(c3c2c76)B5c2c-4cccc2-9)-c2ccccc2B18,54
MR_Gen_783,O=C1c2cc3c4c5c2B2c6c(cc7c8c6-n6c9c2c1ccc9c1ccc2c(c16)B8c1c-7cccc1-2)N5c1ccccc1B4c1ccccc1-3,49
MR_Gen_784,c1cc2c3c(c1)-c1c4c5c(c6ccccc16)c1ccc6c7c1n5-c1c(c-2c2c5c1B7c1c(c7ccccc7c7c8cccc(c8n-5c17)O2)S6)B34,50
MR_Gen_785,c1ccc2c(c1)Oc1c3c4c5c6c1c1c7c8ccccc8n8c9ccccc9c(cc1n6-c1ccccc1B5c1cnccc1N4c1ccccc1B23)c78,54
MR_Gen_786,c1cc2c3c(c1)-n1c4c5c(c6c7cc8ccccc8nc7oc6c4c4ccc6c7ccccc7oc6c41)-c1ccc4c(c1B35)N2c1c(ccc2ccoc12)[Se]4,55
MR_Gen_787,c1ccc2c3c4c(cc2c1)-c1c2c5c(c6ccccc16)c1cccc6c1n5-c1c(c-3c3c5c1B6c1cccc6c7cccc(c7n-5c16)O3)B42,49
MR_Gen_788,c1cc2c3c(c1)Sc1cccc4c1N3c1c(c3c5c6c1B4c1cccc4c7c8ccccc8c8c(c7n-6c14)B5c1c-8cc4ccccc4c1-3)O2,50
MR_Gen_789,c1ccc(B2c3cccc4c3N3c5c2ccc2c5B5c6c(cccc6-2)Oc2c5c3c3c5c2N(c2ccccc2)c2ccccc2N5c2ccccc2B43)cc1,55
MR_Gen_790,c1ccc(B2c3ccc4c5c3N(c3cc6oc7ncccc7c6c6c3B5c3c-6ccc5c3N4c3ccccc3[Se]5)c3c2ccc2c3oc3ccccc32)cc1,55
MR_Gen_791,O=P12c3ccccc3-c3ccc4c(c31)B1c3c(cccc32)N2c3ccccc3B3c5ccccc5B(c5ccccc5)c5c3c2c1c1c5c2ccccc2n1-4,55
MR_Gen_792,O=S1(=O)c2cccc3c2N2c4c(cccc4B4c5cc6ccccc6cc5N5c6cccc7c6B6c8c-7cccc8N(c7ccccc7)c7c6c5c4c2c71)O3,55
MR_Gen_793,c1ccc(N2c3cccc4c3B3c5c(cc6ccccc6c5N4c4ccc5occc5c4)N(c4cccnc4)c4cc5oc6ccccc6c5c2c43)cc1,54
MR_Gen_794,c1cc2c3c(c1)-c1c4c5c6c7c1B3c1c-2ccc2c3ccc8c(c3n-7c12)B6c1c(ccc2c3cccc(c3n-5c12)O4)S8,42
MR_Gen_795,c1ccc(B2c3cccc4c3B3c5c2cccc5N2c5ccccc5N(c5ccccc5)c5ccc(c3c52)N4c2cccnc2)cc1,47
MR_Gen_796,c1ccc2c(c1)B1c3cc4c5c6c3N(c3cccc-2c31)c1ccc2ccccc2c1B6c1cc2ccccc2c2c3cccc(c3n-5c12)O4,49
MR_Gen_797,c1cc2c3c(c1)-c1ccc4c5cccc6c5n5c4c1B3c1c-2cc2c(c1-5)B6c1c3occc3cc3c4ccccc4n-2c13,43
MR_Gen_798,c1ccc2c(c1)B1c3c(cc4c5c3N(c3cccc6c3B5c3c-6cccc3-4)c3ccc4occc4c31)N2c1cccc2ccccc12,47
MR_Gen_799,c1ccc2c(c1)[Se]c1ccc3c4c1N2c1ccc2c5ccc6c7cc8occc8cc7oc6c5n5c2c1B4c1c-5cc2oc4ncccc4c2c1-3,51
MR_Gen_800,O=S1(=O)c2cc3c4c5c2-n2c6c7c(ccc6c6c8c(cc1c62)oc1occc18)-c1c(c2c(c6ccccc16)c1ccc6c(c1n2-4)B3c1ccccc1-6)B57,53
MR_Gen_801,c1ccc(N2c3ccccc3N3c4ccc5c6c4N4c7c(cc8c9c7B(c7ccccc7N9c7ccccc7O8)c7ccc2c3c74)B6c2cnccc2-5)cc1,55
MR_Gen_802,O=S1(=O)c2cc3occc3cc2N2c3ccccc3B3c4ccccc4N4c5cccc6c5B(c5cc1c2c3c54)c1ccc2ccccc2c1-6,50
MR_Gen_803,O=S1(=O)c2ccccc2N2c3ccccc3B3c4c5c6c(c1c42)N(c1ccccc1)c1cccc2c1B6c1c-2cccc1N5c1ccc2ccccc2c13,54
MR_Gen_804,c1ccc(-n2c3ccccc3c3c(N4c5ccccc5B5c6ccccc6-n6c7ccccc7c7ccc4c5c76)cncc32)cc1,46
MR_Gen_805,c1ccc2c(c1)B1c3c-2cccc3N2c3ccccc3B3c4ccccc4N4c5ccccc5-n5c6ccccc6c6c1c2c3c4c65,47
MR_Gen_806,c1ccc(N2c3ccccc3B3c4cccc5c4N(c4cccc2c43)c2c(ccc3c2c2ccccc2n3-c2ccccc2)[Se]5)cc1,47
MR_Gen_807,O=c1c2ccc3c4c2n2c5c(cc6ccccc6c15)B1c5ccccc5N5c6c(cc(c-2c61)B4c1ccccc1-3)S(=O)(=O)c1ccc2ccoc2c15,52
MR_Gen_808,c1ccc(B2c3cccc4c3B3c5c(cc6c7c5-n5c8c3c2ccc8c2ccc3c(c25)B7c2c-6cccc2-3)N4c2ccccc2)cc1,47
MR_Gen_809,O=S1(=O)c2ccccc2N2c3cc4ccccc4c4c3B3c5c(cccc5N5c6c(cc1c2c63)B1c2ccccc2-c2cc3occc3c5c21)O4,51
MR_Gen_810,O=S1(=O)c2cc3oc4ccccc4c3cc2N2c3cccc4c3B3c5c-4cccc5N4c5cccc6c5B(c5ccccc5-6)c5cc1c2c3c54,50
MR_Gen_811,c1ccc2c(c1)B1c3cc4c5c6c3N(c3ccccc3B6c3ccccc3N5c3cc5ccccc5cc3O4)c3cccc-2c31,45
MR_Gen_812,c1ccc(B2c3ccccc3N3c4ccc5c6c4B(c4ccccc4N6c4cccc6c4B5c4ccccc4-6)c4cccc2c43)cc1,47
MR_Gen_813,O=S1(=O)c2ccccc2N2c3cc4ccccc4c4c3B3c5c(cccc5S4(=O)=O)N4c5c(nc1c2c53)B1c2cnccc2-c2cc3occc3c4c21,53
MR_Gen_814,O=C1c2ccnc3c2B2c4c5c(cc6c4-n4c7c2c1ccc7c1c2ccoc2cc(c14)S6(=O)=O)B1c2ccc4ccccc4c2-c2cccc(c21)N35,52
MR_Gen_815,c1ccc2c(c1)[Se]c1cc3c4c5c1N2c1ccccc1B5c1cccc2c5ccc6c(c5n-4c12)B3c1ccccc1-6,41
MR_Gen_816,O=c1c2cc3ccc4ccccc4c3cc2n2c3c4c(ccc13)N(c1ccccc1)c1cc3oc5ccccc5c3c3c1B4c1c-2cccc1S3(=O)=O,53
MR_Gen_817,O=P1(c2ccccc2)c2cccc3c2B2c4c1ccc1c5cccc6c7c8c9c(c2c7n(c41)c56)N3c1ccccc1B9c1ccccc1B8c1ccccc1,55
MR_Gen_818,O=C1c2cccc3c2B2c4c5c(cc6c4-n4c7c(cc8occc8c7c7c8occc8c1c2c74)S6(=O)=O)B1c2ccc4ccccc4c2-c2cccc(c21)N35,55
MR_Gen_819,c1cc2c3c(c1)B1c4cc5c(cc4N(c4cc6ccccc6c6c4oc4ccc7ccoc7c46)c4ccc6c7cccc(c7n-3c6c41)[Se]2)oc1ncccc15,55
MR_Gen_820,c1ccc2c(c1)B1c3cc4c5c6c3N(c3ccccc3B6c3ccccc3N5c3cc5ccccc5cc3O4)c3cc4ccccc4c-2c31,49
MR_Gen_821,O=S1(=O)c2c3c4c5c6c2-n2c7c8c(ccc7c7c9c(cc1c72)oc1occc19)-c1cccc(c1B68)N5c1cccc2c1B4c1c-2cccc1-3,49
MR_Gen_822,c1ccc2c(c1)B1c3cc4c5c6c3N3c7c(ccc-2c71)N(c1cccc2c1oc1ccccc12)c1ccc2c(c13)B6c1c-2ccc2c3cccc(c3n-5c12)O4,55
MR_Gen_823,O=C1c2ccnc3c2B2c4c5c6c(c7c4-n4c8c2c1ccc8c1c2ccoc2cc(c14)S7(=O)=O)-c1cc2ccccc2c2c1B6c1c-2cccc1N35,52
MR_Gen_824,c1ccc(N2c3ccc4ccccc4c3N3c4ccccc4B4c5c3c2c2c3c5-n5c6c4cccc6c4c6occc6c6c(c45)B3c3c(ccnc3-6)O2)cc1,55
MR_Gen_825,c1ccc(N2c3cccc4c3B3c5c-4cccc5N(c4cccc5c4c4ccccc4n5-c4ccccc4)c4cccc2c43)cc1,46
MR_Gen_826,O=S1(=O)c2c3c4c5c6c2-n2c7c(cccc7c7cccc1c72)B6c1cc2ccccc2cc1N5c1cccc2c1B4c1c-2cccc1-3,47
MR_Gen_827,O=S1(=O)c2ccccc2N2c3c1cc1c4c3B(c3ccc5ccccc5c32)c2c(ccc3ccccc23)N4c2cccc3c2B1c1ccccc1-3,51
MR_Gen_828,c1ccc(B2c3cccc4c3B3c5c2cccc5N2c5ccccc5N5c6ccccc6Oc6cc(c3c2c65)N4c2cccnc2)cc1,48
MR_Gen_829,c1ccc(B2c3cccc4c3B3c5c-4cccc5N4c5cccc6c5B5c7c4c3c2c2c7-n3c4c(cccc4c4ccc-6c5c43)O2)cc1,48
MR_Gen_830,c1ccc(N2c3cccc4c3B3c5c2cccc5-n2c5ccccc5c5ccc(c3c52)B4c2cccc3ccccc23)cc1,44
MR_Gen_831,c1ccc(B2c3ccccc3N3c4cc5c6c7c4B(c4c3c2cc2ccccc42)c2cccc3c4ccc8c(c4n-7c23)B6c2c-5cccc2-8)cc1,51
MR_Gen_832,c1ccc2c(c1)B1c3c(cc4occc4c3-2)N2c3ccccc3B3c4ccccc4N(c4ccncc4)c4c3c2c1c1ccccc41,47
MR_Gen_833,O=P1(c2cccc3ccccc23)c2cccc3c2B2c4c5c6c7c(c41)Oc1cccc4c8ccc9c(c8n-7c14)B6c1c-9ccc4c6ccc-3c2c6n-5c14,53
MR_Gen_834,O=S1(=O)c2cccc3c2B2c4c(cccc41)N1c4cc5c6c7c4B(c4ccc-3c2c41)c1cccc2c3ccc4c(c3n-7c12)B6c1c-5cccc1-4,50
MR_Gen_835,c1ccc(N2c3cccc4c3B3c5c2c2c6c7c5-n5c8c3c-4ccc8c3ccc4c(c35)B7c3c(ccc5c7ccccc7n-4c35)N6c3ccccc3O2)cc1,55
MR_Gen_836,c1ccc(-n2c3ccccc3c3c(N4c5cccc6c5B5c7c(cccc74)N4c7ccccc7Sc7ccc-6c5c74)cccc32)cc1,47
MR_Gen_837,c1ccc2c(c1)[Se]c1cccc3c1N2c1ccc2c4c1B3c1cc3c(cc1N4c1c4oc5cnccc5c4cc4c5ccccc5n-2c14)oc1ncccc13,55
MR_Gen_838,O=S1(=O)c2cc3occc3cc2N2c3ccccc3B3c4ccccc4N4c5cccc6c5B(c5ccccc5-6)c5cc1c2c3c54,46
MR_Gen_839,O=S1(=O)c2cc3c4c5c2-n2c6c7c(ccc6c6c8ccoc8cc1c62)-c1ccc2c(c1B57)N4c1c(ccc4c1B3c1ccc3ccc5ccccc5c3c1-4)O2,55
MR_Gen_840,c1ccc(N2c3ccccc3B3c4c2ccc2c4-n4c5c(cccc5c5cc6ccccc6c3c54)B2c2ccc3ccccc3c2)cc1,48
MR_Gen_841,O=S1(=O)c2ccccc2N2c3ccccc3B3c4c2c1cc1c4-n2c4c3cccc4c3ccc4c(c32)B1c1c-4ccc2ccccc12,47
MR_Gen_842,c1ccc2cc(B3c4ccc5c6c4-n4c7c3cccc7c3cc7ccccc7c(c34)B6c3cccc4c6ccccc6n-5c34)ccc2c1,48
MR_Gen_843,O=S1(=O)c2ccccc2N2c3ccccc3B3c4c5c6c(c1c42)B(c1ccccc1)c1cccc2c1B6c1c-2cccc1N5c1ccc2ccccc2c13,54
MR_Gen_844,c1ccc(B2c3ccccc3N3c4cc5c6c7c4B(c4ccccc4N7c4cccc7c4B6c4c-7cccc4N5c4ccccc4)c4cccc2c43)cc1,54
MR_Gen_845,c1cc2c3c(c1)-c1c4c5c6c7c1B3c1c-2cccc1N7c1c2c(cc3occc13)Sc1ccc3c7cccc(c7n-5c3c1B62)O4,45
MR_Gen_846,c1ccc2c(c1)[Se]c1ccc3c4c1N2c1cccc2c1B4c1c(cc4oc5ncccc5c4c1-3)N2c1c2occc2cc2c1oc1cc3ccoc3cc12,54
MR_Gen_847,c1ccc2c(c1)Oc1cc3c4c5c1N2c1cccc2c1B5c1c(cccc1N2c1cccc2ccccc12)N4c1cccc2c1B3c1ccccc1-2,52
MR_Gen_848,c1ccc(B2c3ccccc3N3c4ccc5c6c4B(c4ccccc4N6c4ccc6c7c4B5c4ccccc4B7c4ccccc4-6)c4cccc2c43)cc1,54
MR_Gen_849,O=S1(=O)c2ccccc2N2c3cccc4c3B3c5c(cccc5N5c6ccccc6N(c6ccccc6)c6cc1c2c3c65)B4c1ccccc1,50
MR_Gen_850,c1cc2c3c(c1)Sc1ccc4c5c1N3c1c(c3c6c7c1B5c1c(ccc5c8ccc9c(c8n-7c15)B6c1c-9nc5ccccc5c1-3)S4)O2,47
MR_Gen_851,c1cc2c3c(c1)[Se]c1ccc4c5c1N3c1c(cc3c6ccccc6n6c3c1B5c1c-6cc3oc5ccc6ccoc6c5c3c1-4)O2,45
MR_Gen_852,c1ccc(N2c3cccc4c3B3c5c2cccc5N2c5cccc6c5B(c5ccccc5-6)c5cc6c(c3c52)N4c2ccccc2[Se]6)cc1,48
MR_Gen_853,O=c1c2ccccc2n2c3c(cc4ccccc4c13)N1c3ccccc3B3c4ccccc4N4c5cccc6c5B5c7c(cccc7-6)Oc6c5c4c3c1c6-2,54
MR_Gen_854,O=S1(=O)c2c3c4c5c6c2-n2c7c(cccc7c7c8ccoc8cc1c72)B6c1ccccc1N5c1cccc2c1B4c1c-2cccc1N3c1ccccc1,53
MR_Gen_855,c1ccc2c(c1)B1c3cccc4c3N3c5c(ccc6c5B5c7c(cccc7-6)Oc6c5c3c1c1c6N(c3ccc5ccccc5c3)c3ccccc3N21)O4,53
MR_Gen_856,c1ccc2c(c1)B1c3cc4ccccc4cc3Oc3c1c1c4c5c3c3c6ccccc6ccc3n5-c3ccccc3B4c3cnccc3N21,49
MR_Gen_857,O=S1(=O)c2cc3c4c5c2N2c6c(cccc6B5c5cc6ccccc6cc5N4c4cccc5c4B3c3ccccc3-5)Oc3cc4ccccc4c1c32,52
MR_Gen_858,c1cc2c3c(c1)-c1cc4ccccc4c4c1B3c1c-2cc2c3c1N4c1c4c(cc5ccccc15)Sc1ccc5c6ccc7ccccc7c6n-2c5c1B34,53
MR_Gen_859,O=S1(=O)c2cc3c4c5c2N(c2ccccc2B5c2c(ccc5ccccc25)N4c2cccc4c2B3c2ccccc2-4)c2cccnc21,47
MR_Gen_860,c1cc2c3c(c1)-c1c4c5c6c7c1B3c1c-2ccc2c3ccc8c(c3n-7c12)B6c1c-8ccc2c3cccc(c3n-5c12)O4,41
MR_Gen_861,c1cc2c3c(c1)-c1c4c5c6c7c1B3c1c-2ccc2c3ccc8c(c3n-7c12)B6c1c(ccc2c3c6oc7c9ccccc9oc7c6cc(c3n-5c12)O4)S8,52
MR_Gen_862,c1ccc(N2c3ccccc3B3c4c2ccc2c4N(c4ccccc4B2c2ccc4ccccc4c2)c2ccc4ccc5ccccc5c4c23)cc1,52
MR_Gen_863,c1cc2c3c(c1)N1c4c5c(c6c7c4B4c8c(cc9occc9c81)Sc1ccc8c9cccc(c9n-7c8c14)O6)-c1c(c-2cc2ccccc12)B35,49
MR_Gen_864,c1ccc(N2c3ccccc3B3c4cc5c(cc4N4c6cccc7c6B(c6ccccc6-7)c6ccc2c3c64)c2ccccc2c2oc3ccccc3c52)cc1,55
MR_Gen_865,c1ccc(N2c3ccc4c5c3B3c6c(ccc7c6N5c5c(cccc5N4c4ccc5ccccc5c4)[Se]7)-c4c3c2cc2oc3ccccc3c42)cc1,52
MR_Gen_866,c1ccc(N2c3ccccc3B3c4cc5ccc6ccccc6c5cc4N4c5cccc6c5B(c5ccc2c3c54)c2ccc3ccccc3c2-6)cc1,52
MR_Gen_867,O=S1(=O)c2cc3occc3cc2N2c3ccc4c5cccc6c7ccc8c9c7n(c4c3B9c3c4c7c(c1c32)-c1cccc2c1B7c1c-2cccc1N84)c65,53
MR_Gen_868,c1ccc(N2c3cc4c5c6c3B(c3c2ccc2ccoc32)c2cccc3c7ccc8c(c7n-6c23)B5c2c-4cc3ccccc3c2-8)cc1,47
MR_Gen_869,O=S1(=O)c2cccc3c2B2c4c5c(cc6c4-n4c7c(nc8ccccc8c7c7c8ccccc8c1c2c74)S6(=O)=O)B1c2ccccc2-c2cccc(c21)N35,54
MR_Gen_870,c1cncc(N2c3cc4c5c6c3B3c7c(cccc7N6c6cnccc6N5c5ccccc5O4)B(c4ccc5ccccc5c4)c4cc5ccoc5c2c43)c1,55
MR_Gen_871,O=c1c2ccccc2n2c3c4c5c6c(c13)-c1cccc3c1B6c1c-3ccc3c6cccc(c6n-5c13)B4c1c-2c2ccccc2c2c1oc1ccccc12,53
MR_Gen_872,c1ccc2c(c1)oc1c2ccc2c3c4oc5ncccc5c4c4c5c3n(c21)-c1cc2c3cccc6c7ccc8[se]c9ccc-4c4c9n9c(c1B45)c2n(c7c8-9)c63,55
MR_Gen_873,c1ccc(B2c3ccccc3N3c4ccncc4B4c5ccccc5N(c5ccccc5)c5ccc2c3c54)cc1,40
MR_Gen_874,c1ccc(N2c3cccc4c3B3c5c-4cccc5N4c5cccc6c5B5c7c(ccc8c7N(c7ccccc7B8c7ccccn7)c7cc2c3c4c75)[Se]6)cc1,55
MR_Gen_875,c1ccc(N2c3ccc4c5c3B3c6c2ccc2c6N(c6ccccc6S2)c2cc6ccoc6c(c23)B5c2cc3ccccc3cc2-4)cc1,48
MR_Gen_876,O=S1(=O)c2cc3oc4occc4c3cc2N2c3cccc4c3B3c5c2c1cc1c5-n2c5c6c(ccc5c5ccc-4c3c52)-c2ccccc2B16,49
MR_Gen_877,c1ccc(N2c3ccc4c5c3B3c6c(ccc7c6N5c5c(cccc5N4c4ccccc4)[Se]7)N(c4ccccc4)c4c3c2cc2oc3ccccc3c42)cc1,55
MR_Gen_878,c1ccc2cc(B3c4c5c6c(c7c4oc4ccccc47)-n4c7ccccc7c7cccc(c74)B6c4c6ccccc6cc6c7cccc3c7n-5c46)ccc2c1,55
MR_Gen_879,O=c1c2ccccc2n2c3c(cccc13)B1c3cccc4c3N(c3c1c-2cc1ccccc31)c1c(ccc2c1c1ccccc1n2-c1ccccc1)[Se]4,53
MR_Gen_880,c1ccc(B2c3ccc4c5cccnc5n5c4c3B3c4c-5ccc5c4-n4c6c(cccc6c6ccc2c3c64)S5)cc1,41
MR_Gen_881,c1cc2c3c(c1)-c1cc4c5c6c1B3c1c(c3c7c8c1N6c1c(ccc6c1B5c1c-4cc4ccccc4c1-6)B8c1cccc4c5cccc(c5n-7c14)O3)[Se]2,53
MR_Gen_882,O=S1(=O)c2ccccc2N2c3ccccc3B3c4cc5ccccc5c5c4N4c6c(ccc7c6B(c6ccccc6-7)c6cc1c2c3c64)B5c1ccccc1,54
MR_Gen_883,c1ccc(B2c3ccccc3N3c4ccccc4B4c5c3c2cc2c5-n3c5c(cccc5c5cncc4c53)B2c2ccccc2)cc1,47
MR_Gen_884,O=c1c2ccccc2n2c3c(cccc13)B1c3ccccc3N3c4cccc5c4B(c4ccccc4-5)c4c3c1c-2c1ccccc41,46
MR_Gen_885,O=S1(=O)c2ccccc2N2c3cc4ccccc4cc3B3c4cccc5c4N4c6c(ccc7c6B6c8c(cccc8-7)[Se]c7c6c4c3c2c71)B5c1ccccn1,55
MR_Gen_886,c1ccc2c(c1)B1c3ccccc3N3c4ccc5ccccc5c4B4c5cnccc5N5c6ccccc6B(c6cccc7cncnc67)c6c-2c1c3c4c65,55
MR_Gen_887,c1ccc2c(c1)B1c3c4c(cc5c3-n3c6c(cccc6c6cccc1c63)O5)B1c3c(cccc3N24)-c2ccc3ccccc3c21,45
MR_Gen_888,c1ccc(B2c3cccc4c3B3c5c2cccc5N(c2cccc5c2oc2ccccc25)c2cccc(c23)N4c2ccccc2)cc1,47
MR_Gen_889,c1ccc2cc3c(cc2c1)oc1c(N2c4cc5oc6ncccc6c5c5c4B4c6c(ccc7c6-n6c8c(cccc8c8ccc2c4c86)[Se]7)O5)cccc13,53
MR_Gen_890,c1ccc2c(c1)[Se]c1c3c(cc4c1oc1ccccc14)B1c4cccc5c4N(c4cc6occc6c(c41)N23)c1ccc2ccccc2c1[Se]5,49
MR_Gen_891,O=S1(=O)c2ccccc2N2c3cc4ccccc4cc3B3c4ccccc4N4c5c(cc1c2c53)B1c2ccccc2-c2cc3ccccc3c4c21,51
